"Index","Name","Template","Mesh","PosX","PosY","PosZ"
"957","WJ_mj篝火001_003.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj篝火001_003_hd.mesh","19004.125","1517.492675","142621.078125"
"958","JZ_xb玉门关建筑001_004.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_004_hd.mesh","23464.960937","260.363037","129095.703125"
"959","S_xb多枝枯树003_001.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_001.srt","50079.535156","1318.725585","109627.007812"
"960","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","38593.421875","294.760253","112285.1875"
"961","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","14364.703125","126.327148","132728.5"
"962","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","25628.515625","232.995117","120871.46875"
"963","CQ_玉门关城墙001_007.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_007_hd.mesh","4476.71582","3084.378417","130254.53125"
"964","CQ_玉门关城墙001_007.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_007_hd.mesh","44929.78125","3054.628906","141700.515625"
"965","WJ_动物遗骨001_002.Mesh","npc.json","data\source\maps_source\小物件\遗骸\wj_动物遗骨001_002_hd.mesh","47238.578125","1748.007324","121467.414062"
"966","XWJ_竹筐008_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_竹筐008_001_hd.mesh","17097.6875","326.117675","122312.445312"
"967","ST_mj石头002_003.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头002_003_hd.mesh","44104.179687","1182.627441","133722.34375"
"968","wj_火堆001_003_hd","npc.json","data\source\maps_source\小物件\灯\wj_火堆001_003_hd.mesh","18909.765625","1526.985839","143113.671875"
"969","S_xb多枝枯树003_003.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_003.srt","15855.203125","382.354492","119422.109375"
"970","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17353.15625","1172.554687","122247.71875"
"971","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","49566.226562","721.313476","148173.046875"
"972","wj_货包包001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_001_hd.mesh","44041.566406","4387.436523","147950.5625"
"973","JZ_xb楼兰哨台001_006.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_006_hd.mesh","47746.683593","1275.258789","133494.25"
"974","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","24993.582031","338.339843","123231.148437"
"975","XWJ_xb楼兰墓地001_005.Mesh","npc.json","data\source\maps_source\小物件\坟地物件\xwj_xb楼兰墓地001_005_hd.mesh","12039.046875","748.504394","118510.53125"
"976","WJ_破草席002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_破草席002_hd.mesh","14891.09375","421.382324","121485.929687"
"977","WJ_烹饪水岗001_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_烹饪水岗001_002_hd.mesh","14561.03125","435.6333","121566.515625"
"978","S_西北枯树001_001.Mesh","npc.json","data\source\maps_source\树\s_西北枯树001_001_hd.mesh","17378.3125","347.450195","105875.710937"
"979","JZ_xb楼兰哨台001_004.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_004_hd.mesh","8633.78125","-666.447265","121579.710937"
"980","wj_货包包001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_001_hd.mesh","17324.578125","1180.669921","122619.453125"
"981","XWJ_农家物件004_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_002_hd.mesh","16079.1875","662.910644","121152.796875"
"982","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","6817.984375","-730.45996","119473.179687"
"983","WJ_工地物件001_011.Mesh","npc.json","data\source\maps_source\小物件\工地物件\wj_工地物件001_011_hd.mesh","43659.339843","4272.183593","147647.5625"
"984","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","12270.70996","216.178421","132192.75"
"985","ST_mj石头002_002.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头002_002_hd.mesh","50980.039062","745.549316","148030.421875"
"986","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","48142.476562","1047.762695","134338.140625"
"987","ST_mj石头003_003.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头003_003_hd.mesh","29547.453125","-1736.23291","144070.8125"
"988","wj_工地物件001_007.mesh","npc.json","data\source\maps_source\小物件\工地物件\wj_工地物件001_007_hd.mesh","47658.179687","1275.547851","135784.21875"
"989","SD_崖壁狱门fb_001.Mesh","npc.json","data\source\maps_source\山洞\sd_崖壁狱门fb_001_hd.mesh","34279.964843","-4079.720947","127788.234375"
"990","WJ_动物遗骨001_004.Mesh","npc.json","data\source\maps_source\小物件\遗骸\wj_动物遗骨001_004_hd.mesh","47590.535156","1352.150878","129400.007812"
"991","WJ_sn茅草房001_012.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_012_hd.mesh","15960.789062","375.19873","122107.546875"
"992","WJ_木头架子_016_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木头架子_016_001_hd.mesh","14642.0625","432.134765","121318.90625"
"993","JZ_xb楼兰哨台001_001.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_001_hd.mesh","29217.445312","77.257812","119275.21875"
"994","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","25593.753906","308.118652","131755.875"
"995","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","7347.8125","-630.125976","117301.109375"
"996","WJ_沙包009_01.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_沙包009_01_hd.mesh","14705.375","622.77832","118024.851562"
"997","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","15229.375","203.593261","129126.867187"
"998","WJ_mj篝火001_002.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj篝火001_002_hd.mesh","4048.921875","2882.091796","151468.8125"
"999","WJ_小木台001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_小木台001_hd.mesh","18664.507812","241.380859","121178.382812"
"1000","WJ_酒坛006_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_酒坛006_001_hd.mesh","14560.914062","435.646484","121696.203125"
"1001","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","6526.473632","-713.492187","121194.0625"
"1002","ST_mj戈壁碎石003_002.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj戈壁碎石003_002_hd.mesh","16641.476562","1073.103515","151141.734375"
"1003","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","5043.79541","210.955078","128720.976562"
"1004","JZ_xb楼兰哨台001_006.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_006_hd.mesh","46332.027343","4024.898437","147784.015625"
"1005","JZ_xb楼兰哨台001_005.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_005_hd.mesh","28071.367187","275.668457","121781.65625"
"1006","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","44468.253906","1277.395507","134429.078125"
"1007","WJ_破草席001_003.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_破草席001_003_hd.mesh","16979.117187","331.221191","122214.429687"
"1008","WJ_木堆001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木堆001_hd.mesh","15594.140625","391.037597","121095.210937"
"1009","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25311.273437","344.300292","123306.15625"
"1010","WJ_木桌005_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\wj_木桌005_002_hd.mesh","16035.96875","362.964355","121687.882812"
"1011","WJ_沙包009_01.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_沙包009_01_hd.mesh","15942.367187","804.220703","122380.546875"
"1012","WJ_erg地毯001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg地毯001_hd.mesh","25486.898437","234.135742","122040.59375"
"1013","SD_崖壁狱门fb_001.Mesh","npc.json","data\source\maps_source\山洞\sd_崖壁狱门fb_001_hd.mesh","37841.867187","-1050.854003","127069.914062"
"1014","WJ_erg字画001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg字画001_hd.mesh","14454.796875","832.784179","120992.578125"
"1015","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","25773.03125","576.582519","104223.234375"
"1016","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","6817.984375","-813.288085","119473.179687"
"1017","SD_崖壁狱门fb_001.Mesh","npc.json","data\source\maps_source\山洞\sd_崖壁狱门fb_001_hd.mesh","34365.183593","79.089355","128649.757812"
"1018","WJ_火堆001_001_HD","npc.json","data\source\maps_source\小物件\灯\wj_火堆001_001_hd.mesh","18394.003906","253.71875","120748.96875"
"1019","WJ_功夫茶001_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_功夫茶001_002_hd.mesh","16024.21875","456.577148","121646.039062"
"1020","wj_卷席001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_卷席001_001_hd.mesh","17091.601562","430.149902","122352.125"
"1021","ST_xb龙门荒漠石001_008.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_008_hd.mesh","15744.34375","441.853515","119423.742187"
"1022","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","16672.546875","272.638671","128664.5625"
"1023","JZ_xb玉门关建筑002_008.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑002_008_hd.mesh","12519.382812","363.5","121409.929687"
"1024","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","18013.03125","235.309082","122692.828125"
"1025","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","23365.390625","248.165039","127764.234375"
"1026","ST_mj石头003_003.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头003_003_hd.mesh","33234.570312","1035.953125","134494.765625"
"1027","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25409.183593","309.135742","122676.554687"
"1028","ST_mj戈壁碎石003_004.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj戈壁碎石003_004_hd.mesh","41939.671875","4934.815429","139791.671875"
"1029","ST_xb龙门荒漠石001_002.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_002_hd.mesh","18246.867187","463.260742","109876.273437"
"1030","WJ_mj篝火001_003.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj篝火001_003_hd.mesh","18429.765625","1548.223632","143017.703125"
"1031","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","6396.399414","181.074951","130658.117187"
"1032","CQ_玉门关城墙001_008.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_008_hd.mesh","26303.65625","439.317382","136085.578125"
"1033","XWJ_赌桌002_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\xwj_赌桌002_002_hd.mesh","25105.273437","245.901367","122037.59375"
"1034","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","47672.597656","1277.688476","135579.734375"
"1035","WJ_猎皮001_003.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_猎皮001_003_hd.mesh","14854.265625","538.45166","121845.960937"
"1036","WJ_木车002.Mesh","npc.json","data\source\maps_source\小物件\车\wj_木车002_hd.mesh","16958.789062","233.884765","126832.4375"
"1037","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17325.4375","1251.018554","122338.109375"
"1038","JZ_xb玉门关建筑001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_002_hd.mesh","12583.867187","456.966796","117066.875"
"1039","JZ_xb楼兰哨台001_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_003_hd.mesh","12022.15625","157.630371","114586.835937"
"1040","WJ_摇钱树001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_摇钱树001_hd.mesh","26128.695312","237.5625","121515.960937"
"1041","WJ_摊子001.Mesh","npc.json","data\source\maps_source\小物件\货摊\wj_摊子001_hd.mesh","15831.046875","479.237304","120529.664062"
"1042","XWJ_破坛子001_002.Mesh","npc.json","data\source\maps_source\小物件\坛罐\xwj_破坛子001_002_hd.mesh","49965.738281","1286.239257","138199.5625"
"1043","jz_xb玉门关建筑002_001.mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑002_001_hd.mesh","46039.214843","1216.592773","144821.71875"
"1044","Data\source\maps_source\建筑室内\JZ_xb玉门关建筑002_005民宿001.pvs","npc.json","data\source\maps_source\建筑室内\jz_xb玉门关建筑002_005sn_hd.mesh","16390.9375","344.407226","121989.078125"
"1045","wj_圆木桶003.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶003_hd.mesh","16959.679687","289.42041","128386.539062"
"1046","WJ_破车001_001.Mesh","npc.json","data\source\maps_source\小物件\车\wj_破车001_001_hd.mesh","14710.953125","550.516113","118007.484375"
"1047","CQ_玉门关城墙001_007.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_007_hd.mesh","5483.6875","2602.825195","125417.007812"
"1048","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","6031.757812","-651.069335","123330.726562"
"1049","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25521.941406","339.518554","123358.289062"
"1050","S_xb多枝枯树003_003.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_003.srt","48953.40625","1263.71875","138277.5625"
"1051","WJ_摊子001.Mesh","npc.json","data\source\maps_source\小物件\货摊\wj_摊子001_hd.mesh","18752.640625","238.850585","123631.5625"
"1052","PJ_玉门草棚001.Mesh","npc.json","data\source\maps_source\建筑配套\pj_玉门草棚001_hd.mesh","20356.53125","417.174316","102784.460937"
"1053","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","45976.054687","4269.789062","147393.859375"
"1054","WJ_木堆001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木堆001_hd.mesh","15358.015625","401.232421","121031.890625"
"1055","CQ_玉门关城墙001_004.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_004_hd.mesh","4324.59375","126.389648","130187.273437"
"1056","ST_xb龙门荒漠石001_008.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_008_hd.mesh","9774.351562","401.0708","147887.015625"
"1057","PJ_玉门草棚001.Mesh","npc.json","data\source\maps_source\建筑配套\pj_玉门草棚001_hd.mesh","8267.359375","3043.000976","135268.34375"
"1058","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","39383.484375","461.169433","114354.15625"
"1059","CQ_玉门关城墙001_007.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_007_hd.mesh","14266.0","3441.328125","132888.546875"
"1060","SD_崖壁狱门fb_001.Mesh","npc.json","data\source\maps_source\山洞\sd_崖壁狱门fb_001_hd.mesh","38682.582031","5032.144531","150321.875"
"1061","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","20376.474609","442.578125","102884.445312"
"1062","WJ_中级挂饰004_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_中级挂饰004_001_hd.mesh","25140.726562","540.794433","123323.101562"
"1063","S_xb多枝枯树003_003.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_003.srt","45597.777343","1619.016601","133661.0"
"1064","ST_mj石头002_002.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头002_002_hd.mesh","21687.234375","11.256835","103277.234375"
"1065","XWJ_扬州路灯002_005A.Mesh","npc.json","data\source\maps_source\小物件\灯\xwj_扬州路灯002_005a_hd.mesh","25446.585937","651.480957","122323.359375"
"1066","XWJ_农家物件003_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件003_001_hd.mesh","17464.34375","860.021484","122181.5625"
"1067","wj_货包包001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_001_hd.mesh","44039.3125","4272.379882","147937.484375"
"1068","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25335.078125","309.135742","122649.648437"
"1069","ST_mj石头002_001.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头002_001_hd.mesh","42405.324218","1153.523437","138279.359375"
"1070","S_xb多枝枯树003_001.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_001.srt","16785.03125","455.476562","104931.40625"
"1071","WJ_sn茅草房001_013.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_sn茅草房001_013_hd.mesh","16377.929687","957.369628","122471.867187"
"1072","PJ_帐篷001_002.Mesh","npc.json","data\source\maps_source\建筑配套\pj_帐篷001_002_hd.mesh","3409.59375","2835.188476","151686.3125"
"1073","ST_mj石拱001.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石拱001_hd.mesh","47683.085937","107.578613","148349.171875"
"1074","XWJ_农家物件004_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_002_hd.mesh","17365.71875","567.486328","121509.476562"
"1075","wj_货包包001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_001_hd.mesh","17552.101562","1167.416992","121718.46875"
"1076","ST_xb龙门荒漠石001_013.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_013_hd.mesh","44214.671875","384.112304","130037.820312"
"1077","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17293.421875","1175.134277","122418.632812"
"1078","WJ_破车001_002.Mesh","npc.json","data\source\maps_source\小物件\车\wj_破车001_002_hd.mesh","20410.289062","163.488769","125769.46875"
"1079","XWJ_农家物件008.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件008_hd.mesh","14384.015625","571.245605","118426.078125"
"1080","WJ_簸箕_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_簸箕_002_hd.mesh","14670.015625","516.08496","121253.703125"
"1081","JZ_xb玉门关建筑001_002.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑001_002_hd.mesh","12192.984375","173.758789","126410.601562"
"1082","WJ_木桌005_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\wj_木桌005_002_hd.mesh","16443.976562","485.103027","119503.40625"
"1083","WJ_桌子002_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_桌子002_001_hd.mesh","26177.132812","580.005859","121815.820312"
"1084","XWJ_坛子003.Mesh","npc.json","data\source\maps_source\小物件\坛罐\xwj_坛子003_hd.mesh","14634.890625","518.158691","121351.773437"
"1085","WJ_赌桌001_002.Mesh","npc.json","data\source\maps_source\小物件\桌凳\wj_赌桌001_002_hd.mesh","25594.199218","245.89746","121675.632812"
"1086","WJ_mj篝火001_003.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj篝火001_003_hd.mesh","19399.828125","1525.198242","142822.359375"
"1087","ST_mj戈壁碎石003_002.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj戈壁碎石003_002_hd.mesh","46972.660156","1039.377929","138438.875"
"1088","CQ_玉门关城墙001_002.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_002_hd.mesh","23840.640625","219.552734","135371.84375"
"1089","PJ_玉门布棚001.Mesh","npc.json","data\source\maps_source\建筑配套\pj_玉门布棚001_hd.mesh","13344.679687","205.37207","126764.671875"
"1090","wj_圆木桶堆002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶堆002_hd.mesh","18492.40625","257.682128","121467.875"
"1091","WJ_mj篝火001_003.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj篝火001_003_hd.mesh","18806.289062","1543.064453","143519.890625"
"1092","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","47873.847656","1278.252929","135845.0625"
"1093","XWJ_农家物件008.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件008_hd.mesh","18439.078125","232.131835","123432.507812"
"1094","WJ_挂毯001_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_挂毯001_001_hd.mesh","25770.214843","511.743164","121162.195312"
"1095","S_西北枯树001_001.Mesh","npc.json","data\source\maps_source\树\s_西北枯树001_001_hd.mesh","15032.046875","87.662597","129407.828125"
"1096","WJ_木梯_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_木梯_001_hd.mesh","15619.203125","381.577636","121977.429687"
"1097","JZ_xb玉门关建筑002_003.Mesh","npc.json","data\source\maps_source\建筑\jz_xb玉门关建筑002_003_hd.mesh","45090.832031","1269.433593","142678.390625"
"1098","ST_xb龙门荒漠石001_012.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_012_hd.mesh","17021.476562","253.633789","105936.945312"
"1099","S_xb多枝枯树003_003.Mesh","speedtree.json","Data\source\maps_source\树\S_xb多枝枯树003_003.srt","43886.816406","1669.396484","141295.34375"
"1100","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","21736.234375","208.705566","126420.6875"
"1101","ST_xb龙门荒漠石001_002.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_002_hd.mesh","14818.03125","338.157714","104355.53125"
"1102","XWJ_扬州路灯002_005A.Mesh","npc.json","data\source\maps_source\小物件\灯\xwj_扬州路灯002_005a_hd.mesh","25591.601562","665.456542","121769.171875"
"1103","WJ_动物骸骨001_001.Mesh","npc.json","data\source\maps_source\小物件\遗骸\wj_动物骸骨001_001_hd.mesh","10142.25","3475.679687","149016.78125"
"1104","WJ_猎皮001_003.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_猎皮001_003_hd.mesh","15228.570312","522.28955","121946.351562"
"1105","XWJ_农家物件003_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件003_001_hd.mesh","17361.328125","864.469726","122559.945312"
"1106","WJ_壁挂灯笼001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_壁挂灯笼001_hd.mesh","25941.898437","614.079589","122510.351562"
"1107","WJ_erg书001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_erg书001_hd.mesh","24900.5","307.628906","122528.320312"
"1108","CQ_玉门关城墙001_003.Mesh","npc.json","data\source\maps_source\城墙\cq_玉门关城墙001_003_hd.mesh","5255.109375","-508.967773","127551.671875"
"1109","PJ_帐篷001_002.Mesh","npc.json","data\source\maps_source\建筑配套\pj_帐篷001_002_hd.mesh","38356.066406","314.737304","112137.632812"
"1110","ST_mj戈壁碎石003_005.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj戈壁碎石003_005_hd.mesh","41007.789062","6233.073242","142147.71875"
"1111","WJ_龙门大缸001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_龙门大缸001_hd.mesh","47090.640625","1266.752929","137660.734375"
"1112","WJ_摇钱树001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_摇钱树001_hd.mesh","25228.03125","237.5625","121310.726562"
"1113","ST_xb龙门荒漠石001_013.Mesh","npc.json","data\source\maps_source\石头\st_xb龙门荒漠石001_013_hd.mesh","44215.0625","1686.354003","136451.03125"
"1114","WJ_坛子001_001.Mesh","npc.json","data\source\maps_source\小物件\坛罐\wj_坛子001_001_hd.mesh","16015.679687","507.922363","119588.304687"
"1115","XWJ_农家物件004_001.Mesh","npc.json","data\source\maps_source\小物件\生活品\xwj_农家物件004_001_hd.mesh","16898.804687","516.925292","122351.976562"
"1116","WJ_桌子002_001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_桌子002_001_hd.mesh","26050.6875","580.005859","122299.03125"
"1117","JZ_xb楼兰哨台001_007.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_007_hd.mesh","45589.902343","1499.01123","133087.734375"
"1118","JZ_xb楼兰哨台001_001.Mesh","npc.json","data\source\maps_source\建筑\jz_xb楼兰哨台001_001_hd.mesh","47083.714843","1195.631835","138849.84375"
"1119","JZ_mj中型帐篷002_002.Mesh","npc.json","data\source\maps_source\门派\明教\jz_mj中型帐篷002_002_hd.mesh","36281.707031","4323.326171","165775.234375"
"1120","JZ_mj中型帐篷002_004.Mesh","npc.json","data\source\maps_source\门派\明教\jz_mj中型帐篷002_004_hd.mesh","18852.34375","3256.666992","165344.890625"
"1121","wj_货包包001_002.Mesh","npc.json","data\source\maps_source\小物件\生活品\wj_货包包001_002_hd.mesh","21505.1875","3210.995117","159322.453125"
"1122","WJ_摊子001.Mesh","npc.json","data\source\maps_source\小物件\货摊\wj_摊子001_hd.mesh","39442.839843","4903.099609","163789.171875"
"1123","JZ_mj中型帐篷002_001.Mesh","npc.json","data\source\maps_source\门派\明教\jz_mj中型帐篷002_001_hd.mesh","48706.316406","3122.224609","172045.09375"
"1124","JZ_mj中型帐篷002_004.Mesh","npc.json","data\source\maps_source\门派\明教\jz_mj中型帐篷002_004_hd.mesh","39242.679687","4626.512695","165338.890625"
"1125","ST_mj石头003_001.Mesh","npc.json","data\source\maps_source\门派\明教\st_mj石头003_001_hd.mesh","29299.417968","3336.941406","177094.5"
"1126","WJ_龙门木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_龙门木箱001_hd.mesh","21695.054687","3598.625","171457.625"
"1127","st_mj戈壁碎石003_001_HD","npc.json","data\source\maps_source\门派\明教\st_mj戈壁碎石003_001_hd.mesh","33798.15625","2378.435546","200261.59375"
"1128","wj_圆木桶堆003.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_圆木桶堆003_hd.mesh","41780.785156","3142.417968","189997.5"
"1129","ST_mj石头003_001_HD","npc.json","data\source\maps_source\门派\明教\st_mj石头003_001_hd.mesh","37222.179687","3274.02539","175596.46875"
"1130","WJ_mj货摊001_002.Mesh","npc.json","data\source\maps_source\门派\明教\wj_mj货摊001_002_hd.mesh","21186.109375","3423.264892","164846.296875"
"1131","JZ_mj中型帐篷002_005.Mesh","npc.json","data\source\maps_source\门派\明教\jz_mj中型帐篷002_005_hd.mesh","38571.5","2932.485351","187546.46875"
