"Index","Name","Template","Mesh","PosX","PosY","PosZ"
"343","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","33447.792968","1252.202148","39593.800781"
"1838","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","72081.601562","1443.121093","57638.734375"
"297","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","20593.898437","1150.547851","36621.316406"
"361","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","33502.261718","1304.876953","39592.171875"
"247","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","25836.351562","950.333007","37217.507812"
"402","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","33653.171875","1056.141601","39573.964843"
"376","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","33563.242187","1252.202148","39590.347656"
"633","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","18608.585937","1128.882812","35919.496093"
"662","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱001_hd.mesh","18598.742187","1227.831054","36218.285156"
"283","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","18946.285156","1006.790527","36754.597656"
"176","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","18970.90625","1085.949218","36762.886718"
"152","WJ_木箱001.Mesh","npc.json","data\source\maps_source\小物件\室内\wj_木箱001_hd.mesh","19941.5625","1022.746093","36772.40625"
"2076","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","104357.9375","1204.065551","47597.179687"
"1331","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","73236.054687","2089.710937","35206.835937"
"970","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17353.15625","1172.554687","122247.71875"
"1077","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17293.421875","1175.134277","122418.632812"
"2332","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","108375.773437","852.283447","12760.59375"
"2119","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","113692.40625","723.305175","484.951171"
"1037","WJ_木箱002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱002_hd.mesh","17325.4375","1251.018554","122338.109375"
"2439","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","135903.40625","386.657714","35530.566406"
"653","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","31168.3125","674.023925","25617.195312"
"1831","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","69915.171875","1044.189941","52212.628906"
"2269","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","121016.320312","1718.393066","20469.617187"
"1751","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","69064.242187","1097.949218","64153.046875"
"1274","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","39139.378906","4860.3125","163983.375"
"4005","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","173235.0625","7025.637695","43304.207031"
"803","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","17449.609375","541.177246","92970.8125"
"1760","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","71001.953125","1256.680664","59902.636718"
"1688","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","69676.859375","995.498046","55587.46875"
"4199","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","172154.859375","7081.775878","40832.273437"
"1587","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","70563.859375","1259.163085","62447.058593"
"375","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","29858.117187","869.341796","30915.429687"
"1206","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","30333.5","3526.167968","160346.765625"
"1053","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","45976.054687","4269.789062","147393.859375"
"2217","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","139642.765625","1526.208496","11479.875976"
"2653","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","120961.148437","-828.799682","52812.609375"
"1505","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","59952.28125","204.494628","56986.730468"
"2137","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","135636.578125","351.950073","35656.453125"
"1025","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","23365.390625","248.165039","127764.234375"
"1024","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","18013.03125","235.309082","122692.828125"
"2616","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","121141.921875","-848.41333","52719.21875"
"2400","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","133816.453125","2959.472656","15286.223632"
"2508","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","121048.828125","1704.281738","20614.134765"
"960","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","38593.421875","294.760253","112285.1875"
"1791","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","76217.070312","1387.254882","61012.738281"
"1061","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","20376.474609","442.578125","102884.445312"
"1907","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","60362.535156","1253.25","132609.9375"
"1092","WJ_木箱004_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","47873.847656","1278.252929","135845.0625"
"49","wj_木箱004_001_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_001_hd.mesh","32067.367187","873.733398","34559.925781"
"1482","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","71952.078125","1439.944335","59830.050781"
"1612","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","75508.132812","1389.177734","61043.824218"
"2126","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","133866.515625","2958.135986","15161.566406"
"585","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","9687.828125","2036.005859","30488.765625"
"1625","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","67965.789062","1027.367675","55280.59375"
"1606","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","77647.835937","2004.281738","94578.859375"
"1528","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","60255.78125","200.980957","56694.867187"
"2690","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","136447.0","-537.323242","79169.578125"
"2112","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","131228.5625","2099.28247","15201.655273"
"4867","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","177771.5625","8893.038085","158900.359375"
"4356","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","185992.953125","-297.396972","59913.707031"
"551","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","29580.554687","876.624023","31308.742187"
"528","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","32721.960937","1001.784667","43165.710937"
"2393","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","135088.171875","2966.418457","14493.499023"
"4420","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","180700.0","4798.228515","94959.921875"
"2248","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","136022.09375","399.713134","35530.566406"
"172","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","29633.257812","1027.368164","31962.75"
"596","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","24045.195312","867.762695","36669.484375"
"2411","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","140046.09375","1554.904663","11629.098632"
"270","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","10268.15625","1877.543945","30455.078125"
"2351","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","133866.515625","2962.976074","14765.20996"
"305","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","30726.789062","671.041503","25939.765625"
"2300","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","134503.5","2920.642333","14677.394531"
"1894","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","52110.503906","3303.583007","83751.21875"
"1778","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","59969.898437","196.824218","57299.605468"
"223","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","19459.246093","631.460937","28183.085937"
"3915","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","179703.609375","7304.515136","6451.360351"
"2391","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","133953.265625","2959.332275","15476.814453"
"1713","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","62830.125","216.949707","60129.960937"
"2197","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","120850.960937","1889.28833","18034.007812"
"1022","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","16672.546875","272.638671","128664.5625"
"1034","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","47672.597656","1277.688476","135579.734375"
"2174","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","110326.984375","764.059448","2140.968261"
"1454","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","72375.851562","1342.704101","58094.414062"
"2660","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","136240.0625","-556.146484","79045.460937"
"1675","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","84577.59375","1943.151367","86375.398437"
"743","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","44281.160156","1971.21875","76340.765625"
"2037","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","113358.414062","766.967773","-4058.641845"
"745","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","44444.976562","1979.367187","76183.195312"
"684","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","38232.285156","1085.234375","36880.425781"
"1742","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\车\wj_破车001_001_hd.mesh","67973.921875","853.508789","55226.210937"
"3467","WJ_木箱004_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","117289.28125","3792.659179","171801.453125"
"175","wj_木箱004_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","32275.664062","875.49414","34817.269531"
"1524","wj_木箱004_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","72161.789062","1356.317871","56275.757812"
"1622","wj_木箱004_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","74794.429687","1395.828125","56249.78125"
"1487","wj_木箱004_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","74679.84375","1328.345703","56872.070312"
"1480","wj_木箱004_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_木箱004_002_hd.mesh","74671.6875","1402.70166","56992.070312"
"2481","WJ_木箱堆001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆001_hd.mesh","108142.320312","877.222412","12885.856445"
"2287","WJ_木箱堆001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆001_hd.mesh","113767.695312","720.865539","637.84436"
"2149","WJ_木箱堆001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆001_hd.mesh","104371.476562","1198.120239","47767.335937"
"4807","WJ_木箱堆001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆001_hd.mesh","167156.25","7076.637695","158495.34375"
"1428","WJ_木箱堆001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆001_hd.mesh","73075.859375","2120.508789","35417.855468"
"915","WJ_木箱堆002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆002_hd.mesh","24797.695312","339.58789","123173.9375"
"4740","WJ_木箱堆002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_木箱堆002_hd.mesh","166750.234375","7034.436523","158133.0"
"4618","WJ_物什箱013.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱013_hd.mesh","167088.828125","7034.436523","158078.015625"
"149","WJ_物什箱013.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱013_hd.mesh","33482.015625","1056.28125","39580.375"
"4743","WJ_物什箱013.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱013_hd.mesh","167153.828125","7148.543945","158683.53125"
"4855","WJ_物什箱013.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱013_hd.mesh","166786.15625","7172.692382","158655.40625"
"310","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","20374.109375","1152.239257","36799.0"
"1027","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25409.183593","309.135742","122676.554687"
"1068","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25335.078125","309.135742","122649.648437"
"497","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","18590.09375","1312.910156","35965.542968"
"336","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","19100.300781","1008.65625","36761.992187"
"4512","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","164764.140625","7718.642578","148776.1875"
"189","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","20584.1875","1085.671875","36633.914062"
"577","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","20106.980468","921.927734","35741.75"
"1009","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25311.273437","344.300292","123306.15625"
"530","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","20409.375","921.927734","35757.503906"
"133","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","33563.265625","1056.285156","39570.417968"
"110","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","19817.152343","1013.826171","35693.613281"
"4841","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","167299.25","7076.637695","158551.515625"
"4698","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","167050.40625","7034.436523","158193.03125"
"1049","WJ_物什箱014.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_hd.mesh","25521.941406","339.518554","123358.289062"
"210","WJ_物什箱014_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_001_hd.mesh","33682.214843","1252.298828","39555.351562"
"238","WJ_物什箱014_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_001_hd.mesh","33308.351562","1013.386718","38875.203125"
"899","WJ_物什箱014_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_002_hd.mesh","17388.5625","1166.488769","122062.101562"
"184","WJ_物什箱014_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_002_hd.mesh","33526.960937","1013.386718","38479.050781"
"498","WJ_物什箱014_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_002_hd.mesh","34142.660156","1013.375","38437.941406"
"1467","WJ_物什箱014_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱014_002_hd.mesh","58220.378906","612.860351","61060.292968"
"2203","WJ_物什箱016.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_物什箱016_hd.mesh","104448.695312","1219.370483","47570.457031"
"1764","WJ_破木桶001_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_001_hd.mesh","63645.703125","211.785522","61642.445312"
"3741","WJ_破木桶001_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_002_hd.mesh","181604.796875","6889.507812","4954.363769"
"3518","WJ_破木桶001_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_002_hd.mesh","115575.6875","3678.044921","166076.28125"
"1613","WJ_破木桶001_004.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","61680.292968","212.422363","63437.726562"
"3145","WJ_破木桶001_004_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","116722.796875","3644.592773","171930.875"
"3460","WJ_破木桶001_004_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","109717.234375","3297.960937","174029.4375"
"4118","WJ_破木桶001_004_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","181720.703125","6902.260742","5164.02539"
"4051","WJ_破木桶001_004_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","192423.0625","2248.748779","7411.822753"
"4635","WJ_破木桶001_004_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_004_hd.mesh","164778.921875","3926.841796","172400.171875"
"2614","WJ_破木桶001_005.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木桶001_005_hd.mesh","111101.445312","1403.109008","82557.6875"
"3250","WJ_破木箱003_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_001_hd.mesh","139986.5","4423.449218","164370.125"
"3427","WJ_破木箱003_001.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_001_hd.mesh","147997.421875","8364.354492","191021.25"
"3099","wj_破木箱003_001_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_001_hd.mesh","112377.960937","3580.171875","163954.296875"
"3433","wj_破木箱003_001_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_001_hd.mesh","112185.085937","3383.642578","165664.28125"
"4677","WJ_破木箱003_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_002_hd.mesh","170146.09375","4513.502929","166781.3125"
"4695","WJ_破木箱003_002.Mesh","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_002_hd.mesh","158540.625","6664.717773","193685.296875"
"3366","wj_破木箱003_002_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱003_002_hd.mesh","113257.898437","4825.05371","161887.71875"
"3464","WJ_破木箱004_001_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱004_001_hd.mesh","121849.328125","4726.733398","164193.640625"
"4002","WJ_破木箱004_003_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱004_003_hd.mesh","180806.28125","7013.826171","4963.98291"
"2058","WJ_破木箱004_003_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱004_003_hd.mesh","112726.539062","769.458007","-3431.024169"
"3373","WJ_破木箱004_003_HD","npc.json","data\source\maps_source\小物件\木箱\wj_破木箱004_003_hd.mesh","117062.03125","3502.234375","171319.3125"
"4160","WJ_破罐001_001_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_001_hd.mesh","177314.796875","7257.661621","4072.511474"
"3632","WJ_破罐001_001_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_001_hd.mesh","120492.5625","3983.521484","167667.25"
"4112","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","191589.265625","2529.157226","5561.10498"
"4240","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","178368.484375","7493.821289","3672.682861"
"4156","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","196706.390625","2511.544921","3798.737548"
"3490","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","110501.625","3363.328125","164206.25"
"4100","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","201294.5","4086.270996","10051.93164"
"3330","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","117354.039062","3812.432617","172172.578125"
"3134","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","108271.265625","3240.794921","173891.453125"
"3327","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","111000.023437","3574.30664","166773.046875"
"3420","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","120129.46875","4137.077148","166666.421875"
"3408","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","116472.632812","3641.978515","175538.5625"
"3372","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","117098.414062","3745.188476","170354.984375"
"3323","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","108995.546875","3084.448242","170002.34375"
"3209","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","106902.851562","3077.916992","168566.875"
"3181","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","112792.867187","5031.99707","161255.5"
"3172","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","109949.9375","3317.46875","164324.0"
"3269","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","112693.851562","3309.070312","170230.09375"
"3220","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","112544.460937","3429.554687","165564.203125"
"3211","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","117749.289062","3781.605468","169846.1875"
"3426","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","116608.773437","3659.297851","175444.484375"
"4016","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","185373.0","6901.780273","5756.974609"
"3963","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","195437.953125","2219.140625","7009.564941"
"3914","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","195873.171875","2275.943115","6374.004394"
"4088","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","181782.8125","6883.649414","5714.817382"
"4079","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","200829.625","3839.15332","9420.751953"
"4058","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","194685.046875","2250.268554","6425.902832"
"3891","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","192762.25","2229.971191","7268.062011"
"3523","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","106141.664062","3024.827148","166612.375"
"3495","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","110129.507812","3217.601562","171718.453125"
"3432","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","114953.445312","3466.640625","175180.53125"
"3822","WJ_破罐001_002_HD","npc.json","data\source\maps_source\小物件\坛罐\wj_破罐001_002_hd.mesh","192460.03125","2771.283203","9197.15625"
